iter	MAPE	RMSE	R2	MAE
1487	0.1383133848	160668.077	0.9875496875	102751.9868
1488	0.1383002922	160616.6981	0.987557649	102741.7534
1489	0.1382742257	160575.9703	0.9875639583	102718.7164
1490	0.1382677941	160568.6531	0.9875650917	102713.2651
1491	0.1382587617	160528.1323	0.987571367	102680.7392
1492	0.1382290287	160488.7424	0.9875774656	102646.8069
1493	0.1382319425	160475.9244	0.9875794499	102641.7985
1494	0.1382220642	160435.8552	0.9875856517	102619.6732
1495	0.1382288885	160396.1425	0.9875917968	102608.7035
1496	0.1382286309	160374.6154	0.9875951272	102601.3321
1497	0.1382259763	160329.619	0.9876020871	102596.6688
1498	0.138215455	160302.8299	0.9876062298	102582.5236
1499	0.1381799798	160279.4732	0.9876098412	102564.9321
1500	0.1381742763	160271.7204	0.9876110398	102561.412
1501	0.138166382	160249.9164	0.9876144105	102556.9422
1502	0.1381530742	160199.8281	0.9876221518	102520.3281
1503	0.1381296454	160178.4061	0.9876254619	102508.4939
1504	0.1381359192	160158.7685	0.987628496	102501.2529
1505	0.138123225	160127.2882	0.9876333589	102474.5413
1506	0.1381141926	160110.4133	0.9876359653	102458.376
1507	0.1380967332	160064.7467	0.9876430172	102448.5741
1508	0.1380907906	160058.505	0.9876439809	102445.3535
1509	0.1380609179	160015.6537	0.987650596	102396.7363
1510	0.1379945719	159976.786	0.9876565946	102361.2722
1511	0.1379953041	159973.3963	0.9876571176	102360.2615
1512	0.1379044516	159957.9618	0.9876594992	102345.1935
1513	0.1378906414	159894.8029	0.9876692425	102320.4022
1514	0.1378824124	159869.3617	0.9876731662	102304.3401
1515	0.1378766901	159818.4253	0.9876810199	102292.8636
1516	0.1378713485	159782.9257	0.987686492	102275.736
1517	0.1378315426	159772.764	0.9876880581	102269.8489
1518	0.137772147	159748.8815	0.9876917386	102246.1984
1519	0.1377692797	159744.0422	0.9876924843	102243.7592
1520	0.1377293569	159689.597	0.9877008723	102211.6122
1521	0.1377241082	159677.6747	0.9877027087	102208.7042
1522	0.1377245015	159641.7351	0.9877082438	102186.0345
1523	0.1377148791	159593.5207	0.9877156673	102166.8295
1524	0.1376787591	159566.0413	0.9877198972	102154.536
1525	0.1376588005	159547.008	0.9877228266	102141.355
1526	0.1376392658	159499.7646	0.9877300963	102113.1276
1527	0.1376305001	159493.4315	0.9877310707	102108.7709
1528	0.1376235913	159483.2612	0.9877326353	102102.5031
1529	0.1376025697	159449.5125	0.9877378266	102076.1143
1530	0.1376012317	159446.156	0.9877383429	102074.8384
1531	0.137596608	159429.8228	0.9877408549	102071.9429
1532	0.1375751259	159399.8603	0.9877454623	102049.202
1533	0.1375599681	159359.0401	0.9877517379	102037.1844
1534	0.1375116998	159335.8582	0.9877553012	102008.9197
1535	0.1375091974	159290.7317	0.987762236	101994.276
1536	0.1375035394	159283.8068	0.9877633	101991.3054
1537	0.1374966681	159261.2731	0.987766762	101971.9383
1538	0.1374929882	159245.8472	0.9877691317	101969.0853
1539	0.137450555	159216.653	0.9877736158	101953.7879
1540	0.1374260405	159184.3382	0.9877785782	101936.9345
1541	0.1374305333	159142.2552	0.9877850392	101907.6704
1542	0.137430169	159138.9702	0.9877855435	101906.5742
1543	0.1374310213	159107.6135	0.9877903565	101891.5762
1544	0.1374182696	159058.8674	0.9877978368	101881.881
1545	0.1374119223	159004.7417	0.9878061398	101861.5452
1546	0.1373910559	158979.6346	0.9878099904	101845.4934
1547	0.1373859065	158964.3448	0.987812335	101840.2797
1548	0.1373662846	158908.6841	0.9878208684	101814.0021
1549	0.1373142148	158892.4944	0.9878233499	101807.1557
1550	0.1371900933	158858.0876	0.9878286229	101768.1969
1551	0.1371739087	158825.7049	0.9878335845	101752.4433
1552	0.1371657564	158753.5828	0.9878446315	101734.0151
1553	0.1371131665	158746.2805	0.9878457497	101728.4407
1554	0.1371168922	158725.8521	0.9878488776	101722.9651
1555	0.1371281029	158707.2749	0.9878517218	101718.9872
1556	0.1371270905	158688.4542	0.9878546029	101711.4746
1557	0.1370609886	158666.0943	0.9878580253	101696.3366
1558	0.1370219565	158638.331	0.9878622741	101682.491
1559	0.1370040805	158591.6037	0.9878694235	101669.3437
1560	0.1369994463	158558.5324	0.9878744822	101654.4297
1561	0.136997005	158547.9281	0.987876104	101651.1267
1562	0.136989561	158526.3872	0.9878793982	101643.804
1563	0.1369737582	158514.9115	0.9878811529	101639.1154
1564	0.1369459133	158479.9385	0.9878864999	101615.9244
1565	0.1369307011	158431.4582	0.98789391	101595.4361
1566	0.1369302072	158428.2313	0.9878944031	101594.3442
1567	0.1369094816	158405.6754	0.9878978499	101576.8468
1568	0.136907131	158400.829	0.9878985904	101574.652
1569	0.1369064578	158330.1399	0.9879093889	101558.674
1570	0.1369135506	158276.7983	0.9879175342	101530.8227
1571	0.1369121977	158273.6122	0.9879180207	101529.5226
1572	0.1369006168	158258.6908	0.9879202987	101523.4072
1573	0.1368843743	158231.7092	0.9879244172	101514.1534
1574	0.1368804609	158221.3081	0.9879260047	101511.9773
1575	0.136872544	158202.0144	0.9879289492	101498.5613
1576	0.1368683241	158192.7144	0.9879303684	101492.6253
1577	0.1368600742	158115.517	0.9879421453	101471.445
1578	0.1368493455	158098.9625	0.9879446701	101461.5333
1579	0.1368481373	158095.7853	0.9879451546	101460.5279
1580	0.1368597245	158080.2305	0.9879475266	101454.83
1581	0.1368548925	158022.8769	0.9879562706	101425.8734
1582	0.1368502725	158014.7045	0.9879575163	101423.0243
1583	0.1368162683	157959.5437	0.9879659226	101376.9037
1584	0.1367951325	157946.3536	0.9879679323	101373.0537
1585	0.1367948322	157929.4499	0.9879705075	101366.3914
1586	0.1367772721	157904.5012	0.9879743079	101355.3655
1587	0.1367434189	157868.5544	0.9879797825	101327.7434
1588	0.1367199543	157802.0348	0.9879899101	101289.7832
1589	0.1367045161	157794.0517	0.9879911252	101282.9373
1590	0.1366284052	157773.4966	0.9879942537	101257.0326
1591	0.13661533	157736.2634	0.9879999196	101231.7612
1592	0.136613648	157732.8415	0.9880004402	101230.9125
1593	0.136607648	157693.4683	0.9880064301	101197.0775
1594	0.1365556085	157651.0586	0.9880128803	101179.1518
1595	0.1365466342	157617.9577	0.9880179135	101156.3037
1596	0.1365391477	157613.0886	0.9880186538	101153.7733
1597	0.1365275025	157572.3389	0.9880248483	101124.8617
1598	0.1364983621	157532.5427	0.9880308964	101099.9556
1599	0.1364693353	157503.5919	0.9880352953	101073.1089
1600	0.1364388605	157475.5561	0.9880395544	101055.0814
1601	0.1364301852	157469.773	0.9880404328	101051.1303
1602	0.1363967781	157445.4128	0.9880441328	101026.5651
1603	0.1363804895	157433.2674	0.9880459773	101021.2375
1604	0.1363781588	157423.5982	0.9880474456	101017.3488
1605	0.1363728746	157407.8215	0.9880498412	101013.0254
1606	0.1363680116	157387.3194	0.988052954	100994.7818
1607	0.1363736353	157371.2838	0.9880553883	100988.6169
1608	0.1362930756	157348.9777	0.9880587742	100967.0502
1609	0.136232967	157317.437	0.988063561	100930.0399
1610	0.136236509	157305.408	0.9880653863	100926.7728
1611	0.1362314097	157299.3653	0.9880663032	100923.9897
1612	0.1362227	157253.4094	0.9880732751	100915.9082
1613	0.136216271	157245.6743	0.9880744484	100913.8673
1614	0.1362095033	157204.8492	0.98808064	100896.5662
1615	0.1362065376	157199.0057	0.9880815261	100893.0424
1616	0.1362150404	157167.9613	0.9880862331	100883.8803
1617	0.1362089344	157145.6879	0.9880896096	100872.4868
1618	0.1362103077	157117.6895	0.9880938533	100866.1266
1619	0.136209031	157114.6063	0.9880943206	100864.8742
1620	0.1362153631	157107.4886	0.9880953993	100863.542
1621	0.1361701808	157090.111	0.9880980327	100845.6054
1622	0.1361618236	157053.3301	0.9881036055	100827.1478
1623	0.136115469	157025.6566	0.9881077975	100807.764
1624	0.1361152431	157009.6889	0.988110216	100802.9205
1625	0.136125825	156989.4313	0.9881132838	100791.0495
1626	0.1361250825	156986.4166	0.9881137404	100789.7602
1627	0.1360830452	156925.5641	0.9881229535	100765.5652
1628	0.1360789378	156918.8342	0.9881239722	100763.5007
1629	0.1360389988	156888.7309	0.9881285284	100752.2089
1630	0.136034439	156884.2761	0.9881292025	100750.0915
1631	0.1360024247	156840.1266	0.9881358828	100719.4075
1632	0.1359854316	156766.0526	0.9881470868	100690.0011
1633	0.1359702469	156744.3677	0.9881503657	100673.1577
1634	0.1359566541	156705.1509	0.9881562944	100653.7942
1635	0.1359479553	156658.716	0.9881633124	100638.0452
1636	0.1359452537	156652.8328	0.9881642014	100636.1283
1637	0.1359123966	156603.4268	0.9881716659	100600.1408
1638	0.1359086538	156600.4401	0.9881721171	100599.012
1639	0.1359076268	156570.6486	0.9881766169	100586.2492
1640	0.1358999387	156509.7467	0.9881858131	100582.0574
1641	0.1358974251	156486.2901	0.9881893541	100562.645
1642	0.1358882342	156457.8469	0.9881936471	100541.8392
1643	0.1358706795	156416.1375	0.9881999411	100517.8796
1644	0.1358265807	156392.4824	0.9882035099	100501.8106
1645	0.1358010779	156352.5402	0.9882095348	100467.24
1646	0.1357880967	156336.3211	0.9882119808	100460.3555
1647	0.1357882508	156292.9914	0.9882185141	100438.7726
1648	0.1357858805	156250.2649	0.9882249548	100429.4427
1649	0.1357713565	156232.6168	0.9882276145	100420.9844
1650	0.1357478921	156197.1106	0.9882329648	100389.1618
1651	0.1357107072	156157.1929	0.9882389784	100355.6586
1652	0.1356900606	156143.494	0.9882410418	100340.4202
1653	0.1356492128	156108.0604	0.9882463781	100308.2543
1654	0.1356307657	156101.414	0.9882473789	100302.0105
1655	0.1355760022	156079.0842	0.988250741	100279.1081
1656	0.1354425272	156053.1022	0.9882546524	100252.4196
1657	0.1354422837	156050.1129	0.9882551024	100251.3325
1658	0.1354207566	156027.6832	0.9882584784	100236.7068
1659	0.1354164891	156018.1313	0.988259916	100233.295
1660	0.135374703	156008.2231	0.9882614071	100228.7615
1661	0.1353657628	155978.9699	0.9882658089	100208.5678
1662	0.1353623089	155973.2884	0.9882666637	100206.9346
1663	0.1353489702	155958.1246	0.9882689451	100200.4686
1664	0.1353595677	155944.7437	0.988270958	100194.8386
1665	0.1353143336	155921.8204	0.988274406	100175.15
1666	0.135209644	155884.114	0.9882800765	100126.5461
1667	0.135197873	155833.0881	0.9882877478	100104.9545
1668	0.1351664907	155799.3267	0.9882928222	100069.4507
1669	0.1351626023	155786.5464	0.9882947429	100065.0585
1670	0.1351717433	155734.135	0.9883026175	100057.1029
1671	0.1351538531	155705.7804	0.9883068767	100031.5853
1672	0.1351296891	155674.5994	0.9883115594	100015.6114
1673	0.1351293083	155671.6851	0.988311997	100014.5839
1674	0.1350222666	155624.7869	0.9883190383	99984.67786
1675	0.1350215358	155565.0066	0.9883280106	99976.8788
1676	0.1350094198	155551.0458	0.9883301055	99971.19225
1677	0.1349744527	155529.952	0.9883332703	99947.21371
1678	0.1349741961	155524.176	0.9883341368	99944.87488
1679	0.1349694129	155519.9053	0.9883347775	99942.07753
1680	0.1349628323	155473.5872	0.9883417249	99938.32389
1681	0.1349628683	155466.8095	0.9883427414	99936.15382
1682	0.1349351399	155455.3587	0.9883444585	99931.19125
1683	0.1349330615	155450.8212	0.9883451389	99928.51088
1684	0.1349323137	155447.9408	0.9883455708	99927.34958
1685	0.1349078768	155416.187	0.9883503317	99895.64128
1686	0.134901914	155406.5366	0.9883517784	99892.58062
1687	0.1348668084	155392.0589	0.9883539486	99883.43961
1688	0.1348592727	155361.2164	0.9883585712	99870.4502
1689	0.1348749283	155327.8871	0.9883635655	99863.17842
1690	0.1348745592	155325.0317	0.9883639933	99862.10071
1691	0.1348701122	155316.8714	0.9883652159	99860.69276
1692	0.1348690714	155304.5122	0.9883670675	99856.80857
1693	0.1348658725	155301.6843	0.9883674912	99855.73802
1694	0.1348578284	155275.1472	0.9883714662	99831.38442
1695	0.1348489715	155241.8677	0.9883764503	99815.83853
1696	0.1348447949	155236.3168	0.9883772815	99813.47766
1697	0.1348028676	155219.415	0.9883798123	99804.66074
1698	0.1348005293	155215.0818	0.988380461	99802.74326
1699	0.1347923811	155204.149	0.9883820979	99798.21556
1700	0.1347698375	155181.7751	0.9883854473	99784.68248
1701	0.1347718561	155135.0616	0.9883924387	99767.819
1702	0.1347514836	155115.3619	0.9883953865	99758.67927
1703	0.1347488763	155111.0627	0.9883960298	99756.39404
1704	0.1347469652	155104.2843	0.9883970439	99754.53252
1705	0.1347594996	155089.4201	0.9883992677	99750.09523
1706	0.1347509967	155043.5995	0.9884061215	99736.31251
1707	0.1347424048	155013.0787	0.9884106856	99721.98914
1708	0.1347322317	154991.7353	0.9884138768	99703.5433
1709	0.134728639	154979.7509	0.9884156685	99698.34037
1710	0.1347274012	154930.3484	0.9884230527	99694.15481
1711	0.1347259486	154927.5491	0.9884234711	99692.90994
1712	0.1347143107	154886.2491	0.9884296423	99678.06852
1713	0.134689231	154841.0322	0.9884363969	99663.33811
1714	0.1346879401	154834.9062	0.9884373119	99661.84292
1715	0.1346659892	154792.5794	0.9884436328	99642.55455
1716	0.1346466109	154741.0743	0.9884513219	99622.73866
1717	0.1345471197	154719.1038	0.9884546011	99592.03507
1718	0.1345070656	154692.289	0.9884586027	99567.65512
1719	0.1345133093	154666.6465	0.9884624287	99550.63672
1720	0.1345117427	154663.8827	0.988462841	99549.4278
1721	0.1345064828	154657.2295	0.9884638336	99546.28399
1722	0.1345043306	154649.8858	0.9884649291	99544.06642
1723	0.13448172	154632.3609	0.9884675433	99527.39116
1724	0.1344787258	154628.1258	0.988468175	99524.57022
1725	0.1344949651	154608.4696	0.9884711066	99504.38752
1726	0.1344946723	154569.9128	0.9884768561	99497.33231
1727	0.1344909295	154564.0987	0.988477723	99495.09967
1728	0.1344683141	154489.718	0.98848881	99449.06954
1729	0.1344517376	154457.7632	0.9884935715	99431.10209
1730	0.1344365081	154436.7945	0.9884966955	99423.86075
1731	0.1344357156	154433.9056	0.9884971258	99422.95021
1732	0.1344420004	154411.0933	0.9885005239	99407.06371
1733	0.1344239894	154356.7307	0.9885086196	99382.46344
1734	0.134410778	154348.8775	0.9885097888	99378.29944
1735	0.1344079388	154344.0395	0.9885105091	99376.16415
1736	0.1344020311	154313.5397	0.9885150495	99359.78737
1737	0.1343658694	154294.2959	0.9885179138	99345.96529
1738	0.1343467911	154273.2642	0.9885210438	99335.40953
1739	0.1343493233	154238.0317	0.9885262863	99315.67241
1740	0.1343480273	154235.308	0.9885266915	99314.55616
1741	0.1342590964	154205.9526	0.9885310585	99268.50728
1742	0.1342567115	154146.8564	0.9885398473	99253.14725
1743	0.1342557083	154120.6779	0.9885437395	99237.66892
1744	0.1342528802	154113.1141	0.9885448639	99233.79347
1745	0.1342434809	154070.7515	0.9885511606	99217.71921
1746	0.1342312248	154046.363	0.9885547849	99203.49749
1747	0.1342366946	154037.9928	0.9885560287	99200.95646
1748	0.1342325083	154032.1172	0.9885569017	99197.86703
1749	0.1342247843	154027.1756	0.9885576359	99193.95222
1750	0.1342171562	153992.0916	0.9885628479	99187.7647
1751	0.1341776502	153958.7087	0.9885678062	99157.392
1752	0.1341766808	153955.9887	0.9885682101	99156.44065
1753	0.1341741494	153953.4012	0.9885685944	99155.66201
1754	0.1341751795	153938.0506	0.9885708739	99146.45216
1755	0.1341584549	153914.3791	0.9885743886	99131.78949
1756	0.1341565788	153911.7463	0.9885747795	99130.58408
1757	0.134148361	153905.8977	0.9885756478	99127.58667
1758	0.1341056399	153877.6287	0.9885798442	99107.539
1759	0.1340518271	153852.2683	0.9885836081	99087.67613
1760	0.1340192983	153809.8668	0.9885899	99073.11965
1761	0.1339977621	153797.1197	0.9885917911	99062.93429
1762	0.1339917873	153778.6149	0.9885945362	99047.65436
1763	0.1339732264	153743.7206	0.9885997117	99034.41171
1764	0.1339696957	153712.3429	0.9886043646	99030.67914
1765	0.1339678315	153709.7279	0.9886047524	99029.45794
1766	0.1339587547	153689.0573	0.988607817	99021.63438
1767	0.133956442	153681.972	0.9886088674	99019.45901
1768	0.1339367432	153675.4654	0.9886098319	99014.39245
1769	0.1339318416	153671.3725	0.9886104386	99011.94822
1770	0.1339317224	153660.7282	0.9886120164	99007.47385
1771	0.1339301768	153655.4873	0.9886127932	99005.70258
1772	0.1339085971	153613.5301	0.9886190111	98991.3103
1773	0.1339086254	153610.1579	0.9886195108	98989.7632
1774	0.1339029195	153579.1205	0.9886241093	98968.57014
1775	0.1338959632	153526.5072	0.9886319023	98959.62913
1776	0.1338929915	153493.8193	0.9886367426	98954.39923
1777	0.1338915521	153488.8477	0.9886374787	98952.7234
1778	0.1338936497	153470.3335	0.9886402197	98947.0361
1779	0.1338695706	153450.6131	0.9886431389	98929.50477
1780	0.1338374612	153408.7061	0.9886493411	98901.77626
1781	0.1338254851	153359.9957	0.9886565481	98881.27742
1782	0.1338240664	153353.9904	0.9886574364	98879.19506
1783	0.1338161618	153324.6304	0.9886617791	98861.99518
1784	0.1338127286	153310.7988	0.9886638247	98854.79057
1785	0.1337937727	153293.2371	0.9886664217	98838.63584
1786	0.1337929546	153290.6491	0.9886668044	98837.55514
1787	0.1337872497	153284.6498	0.9886676914	98835.81269
1788	0.1337646663	153254.0401	0.9886722169	98808.9096
1789	0.133762513	153248.7749	0.9886729953	98807.28416
1790	0.1337002308	153219.6078	0.9886773065	98769.44573
1791	0.1336840183	153171.0361	0.9886844841	98733.68577
1792	0.1336074747	153146.8225	0.9886880614	98715.35235
1793	0.1335599557	153130.5451	0.9886904658	98703.60808
1794	0.1335575032	153124.7552	0.9886913211	98701.95858
1795	0.1335670555	153096.7346	0.9886954595	98687.82729
1796	0.1335627781	153068.0558	0.9886996943	98683.72462
1797	0.1335149155	153044.9706	0.9887031026	98673.33382
1798	0.1335088068	153026.4024	0.9887058436	98665.81794
1799	0.1335006104	152971.6786	0.98871392	98649.58281
1800	0.1335001448	152969.2461	0.9887142789	98648.52637
1801	0.1334929851	152955.5752	0.988716296	98634.44508
1802	0.1334516473	152948.4364	0.9887173493	98630.4409
1803	0.1334398715	152912.1429	0.9887227032	98607.36841
1804	0.1334314213	152897.6785	0.9887248366	98601.13792
1805	0.1334224896	152864.5632	0.9887297202	98583.78609
1806	0.1334194321	152860.7947	0.9887302758	98581.38266
1807	0.1334192964	152820.8516	0.9887361647	98563.99928
1808	0.1334033535	152784.1672	0.9887415718	98547.43626
1809	0.1334026913	152781.6373	0.9887419446	98546.48199
1810	0.1333713482	152766.5775	0.988744164	98533.50783
1811	0.1333684837	152764.0766	0.9887445325	98532.37281
1812	0.133190533	152744.9114	0.9887473565	98503.60218
1813	0.1331503378	152732.6308	0.9887491658	98494.22727
1814	0.1331416449	152682.7307	0.9887565162	98476.64039
1815	0.1331279757	152647.316	0.9887617315	98462.40653
1816	0.1331272906	152612.0583	0.9887669224	98442.80679
1817	0.1331381086	152596.1904	0.9887692582	98426.76498
1818	0.1331360061	152593.8488	0.9887696029	98425.49875
1819	0.1331051369	152578.8362	0.9887718125	98413.32027
1820	0.1330977536	152554.9152	0.9887753329	98403.80966
1821	0.1330949276	152550.9981	0.9887759093	98401.62552
1822	0.133057098	152540.5457	0.9887774474	98393.35129
