iter	Passed	Remaining
4776	48898	2282
4777	48908	2272
4778	48918	2262
4779	48930	2252
4780	48941	2241
4781	48950	2231
4782	48960	2221
4783	48970	2211
4784	48980	2200
4785	48990	2190
4786	49001	2180
4787	49010	2170
4788	49021	2159
4789	49030	2149
4790	49040	2139
4791	49050	2129
4792	49061	2118
4793	49072	2108
4794	49082	2098
4795	49092	2088
4796	49102	2077
4797	49113	2067
4798	49124	2057
4799	49134	2047
4800	49145	2037
4801	49156	2026
4802	49167	2016
4803	49180	2006
4804	49191	1996
4805	49203	1986
4806	49218	1976
4807	49230	1965
4808	49241	1955
4809	49252	1945
4810	49262	1935
4811	49274	1925
4812	49284	1914
4813	49295	1904
4814	49306	1894
4815	49317	1884
4816	49328	1874
4817	49338	1863
4818	49348	1853
4819	49361	1843
4820	49373	1833
4821	49383	1822
4822	49393	1812
4823	49403	1802
4824	49413	1792
4825	49424	1781
4826	49436	1771
4827	49446	1761
4828	49456	1751
4829	49469	1741
4830	49479	1730
4831	49489	1720
4832	49501	1710
4833	49511	1700
4834	49522	1689
4835	49534	1679
4836	49543	1669
4837	49553	1659
4838	49563	1649
4839	49574	1638
4840	49584	1628
4841	49595	1618
4842	49607	1608
4843	49618	1597
4844	49630	1587
4845	49640	1577
4846	49651	1567
4847	49663	1557
4848	49675	1546
4849	49686	1536
4850	49696	1526
4851	49707	1516
4852	49717	1505
4853	49728	1495
4854	49738	1485
4855	49750	1475
4856	49760	1465
4857	49770	1454
4858	49796	1445
4859	49806	1434
4860	49819	1424
4861	49830	1414
4862	49841	1404
4863	49852	1393
4864	49864	1383
4865	49875	1373
4866	49886	1363
4867	49897	1353
4868	49908	1342
4869	49918	1332
4870	49929	1322
4871	49939	1312
4872	49950	1301
4873	49960	1291
4874	49970	1281
4875	49981	1271
4876	49992	1260
4877	50002	1250
4878	50012	1240
4879	50023	1230
4880	50034	1219
4881	50044	1209
4882	50054	1199
4883	50064	1189
4884	50076	1178
4885	50086	1168
4886	50098	1158
4887	50108	1148
4888	50119	1137
4889	50130	1127
4890	50140	1117
4891	50150	1107
4892	50161	1096
4893	50170	1086
4894	50182	1076
4895	50194	1066
4896	50204	1055
4897	50215	1045
4898	50226	1035
4899	50236	1025
4900	50247	1014
4901	50257	1004
4902	50269	994
4903	50280	984
4904	50291	974
4905	50304	963
4906	50316	953
4907	50329	943
4908	50340	933
4909	50353	922
4910	50364	912
4911	50374	902
4912	50385	892
4913	50395	881
4914	50405	871
4915	50416	861
4916	50425	851
4917	50434	840
4918	50445	830
4919	50456	820
4920	50465	810
4921	50476	799
4922	50485	789
4923	50494	779
4924	50505	769
4925	50516	758
4926	50526	748
4927	50536	738
4928	50546	728
4929	50556	717
4930	50566	707
4931	50578	697
4932	50589	687
4933	50599	676
4934	50611	666
4935	50621	656
4936	50631	646
4937	50643	635
4938	50654	625
4939	50664	615
4940	50674	605
4941	50685	594
4942	50694	584
4943	50704	574
4944	50715	564
4945	50726	553
4946	50737	543
4947	50748	533
4948	50758	523
4949	50770	512
4950	50781	502
4951	50792	492
4952	50802	482
4953	50811	471
4954	50822	461
4955	50834	451
4956	50844	441
4957	50854	430
4958	50864	420
4959	50875	410
4960	50885	400
4961	50897	389
4962	50907	379
4963	50918	369
4964	50927	359
4965	50939	348
4966	50950	338
4967	50961	328
4968	50972	318
4969	50982	307
4970	50992	297
4971	51002	287
4972	51013	276
4973	51023	266
4974	51032	256
4975	51043	246
4976	51055	235
4977	51066	225
4978	51077	215
4979	51089	205
4980	51100	194
4981	51113	184
4982	51123	174
4983	51135	164
4984	51151	153
4985	51171	143
4986	51185	133
4987	51196	123
4988	51206	112
4989	51217	102
4990	51228	92
4991	51239	82
4992	51252	71
4993	51262	61
4994	51274	51
4995	51286	41
4996	51299	30
4997	51311	20
4998	51322	10
4999	51333	0
